Event Url,Event Name,Start Date,End Date,Location,Description,Event Type,Venue Name,Registration URL,Full Description
https://www.crunchbase.com/event/tailgate-brunch-in-barsha-heights-every-friday-2pm-for-only-229aed-6ea3,Tailgate Brunch in Barsha Heights every friday @ 2pm for only 229aed,8-Jun-18,8-Jun-18,Dubai,Tailgate Brunch @ Local Social Kitchen and Bar in Barsha Heights. Every Friday from 2pm to 5pm with Live Cooking stations,Conference,TRYP by Wyndham Dubai,https://go.evvnt.com/231950-2?pid=5396,"Tailgate Down, Music Up, That's the way we like to cook!

Bring a big appetite and get ready to chow down from 10 live cooking stalls including BBQ, Pie and Chip Shop and a Candy Shop with Soft Serve to mention a few. We all got the Friday thirst going after a long week so lets sort you out  with 12 walk up beverage stalls too.

229aed per person for House Beverages

Children are welcome

Time: 14:00 to 17:00

Price:

Tailgate Brunch: AED 229.0"
https://www.crunchbase.com/event/future-blockchain-summit,Future Blockchain Summit 2018,2-May-18,3-May-18,Dubai,Future Blockchain Summit is the world's global gathering of the blockchain ecosystem across two days and hosted by Smart Dubai.,Expo,Dubai World Trade Centre,http://evento.eventoregistrations.com/FBS2018Reg/default.aspx?_ga=2.201940888.845302481.1523531052-1219827871.1523531052,"Future Blockchain Summit is the gateway to the world's most advanced blockchain government and a meeting ground for industry leaders and tech start-ups.

During two days more than 1500 people will hear from over 60 speakers specialising in all areas of the blockchain ecosystem.

Throughout the two days you can connect with the blockchain leaders of the Dubai government and cutting edge global and startup tech leaders.

Join 9,000 other visitors in the exhibition which will provide relevant business-use blockchain solutions and expertise on how these can be implemented in your business."
https://www.crunchbase.com/event/seedstars-dubai-2015919,Seedstars Dubai,19-Sep-15,19-Sep-15,Dubai,"Seedstars Dubai! On 19-Sep-2015, the 12 best startups will be invited to pitch in front of local and international jury.",Meetup,Headquarters,http://www.seedstarsworld.com/event/seedstars-dubai-2015/#applynow,"Seedstars World is coming back to Dubai! On 19-Sep-2015, the 12 best startups will be invited to pitch in front of local and international jury. You can look forward to an event filled with disruptive tech, inspirational keynote, networking sessions and one flight ticket for the winner to come to Switzerland to compete for at least $1.5mn in investment.

As Alisee de Tonnac, the CEO of Seedstars World, says, �Our goal is to create THE network for quality entrepreneurs around the world and help entrepreneurs, accelerators, co-working spaces and investors to interact with one another."" Come join us for the event and become part of the largest international network for entrepreneurs from fast growing startup scenes!"
https://www.crunchbase.com/event/tailgate-brunch-in-barsha-heights-every-friday-at-2pm-for-only-229aed-c41e,Tailgate Brunch in Barsha Heights every friday at 2pm for only 229aed,27-Apr-18,27-Apr-18,Dubai,Tailgate Brunch at Local Social Kitchen and Bar in Barsha Heights. Every Friday from 2pm to 5pm with 10 live cooking stations.,Conference,Al Saef 1 Street,https://go.evvnt.com/223325-0?pid=5396,"Tailgate Down, Music Up, That's the way we like to cook!

Bring a big appetite and get ready to chow down from 10 live cooking stalls including BBQ, Pie and Chip Shop and a Candy Shop with Soft Serve to mention a few. We all got the Friday thirst going after a long week so lets sort you out with 12 walk up beverage stalls too.

229aed per person for House Beverages
Children are welcome

Live entertainment by Randy and Krystle from 2pm to 5pm where getting on the dance floor and singing along is absolutely expected.

Price: Tailgate Brunch: AED 229.0

Time: 2:00 pm - 5:00 pm

Facebook: https://go.evvnt.com/223325-2?pid=5396"
https://www.crunchbase.com/event/spe-workshop-asset-integrity-managing-people-performance-profitability-2017926,"SPE Workshop: Asset Integrity - Managing People, Performance, Profitability",26-Sep-17,27-Sep-17,Abu Dhabi,"This workshop will address innovative and best practices adapted by asset owners to maintain, or even exceed, their competitive advantages",Conference,Jumeirah at Etihad Towers,https://go.evvnt.com/132108-0,"The oil and gas industry has always focused on process safety to ensure the people, environment, and assets are preserved for sustainable, efficient and profitable production. The main pillars to achieve these objectives are people, performance, profitability and efficiency. Hence, assets that are utilised to extract and process hydrocarbons need to be integral and reliable.

To achieve the optimum management of assets, an organisation�s asset integrity management system (AIMS) should consider all the main pillars, by developing and implementing robust processes, procedures and guidelines for maintenance and inspection activities.

AIMS needs to be supported by a competency program for people who are implementing integrity critical tasks, a knowledge management program for smooth experience transition between generations, and retention of organisation memory.

In this edition of the asset integrity management workshop, we are going to address innovative and best practices adapted by asset owners to maintain, or even exceed, their competitive advantages in the current challenging market conditions, with support from advanced technical solutions provided by the business partners."
https://www.crunchbase.com/event/sme-world-summit-2019,SME World Summit 2019,14-Mar-19,14-Mar-19,Dubai,The best entrepreneurship conference,Conference,"Ritz Carlton, DIFC",http://www.smeworld.ae/,�
https://www.crunchbase.com/event/angelhack-dubai-201641,AngelHack Dubai 2016,1-Apr-16,2-Apr-16,Dubai,Join AngelHack Dubai and you could win entry into the AngelHack HACKcelerator! Get FREE ENTRY with code �CrunchDubai",Hackathon,Microsoft HQ,http://bit.ly/AH9Dubai,"4 years. More than 250 hackathons. More than 72 cities around the globe. They�ve seen it all. And from all of these events, they�ve noticed one thing: Anyone. Can. Code.

Age, race, gender, experience level, it doesn�t matter. Passion and dedication is what you need to create apps and technologies that have never been imagined before. Implementation and creativity are what differentiate you. Mind and skill are what conquer all.

Welcome to AngelHack�s 9th Global Hackathon Series, where Anyone. Can. Code.

Let�s face it, prizes just make hackathons more fun. That�s why each year, they team up with their sponsors to bring you an awesome set of prizes.


By joining an AngelHack hackathon, you are becoming part of a global, connected community of coders, innovators, and changemakers.

- Beyond that, an AngelHack hackathon offers the following:
- Games and activities to keep you PUMPED! (Nerf war anyone?)
- The opportunity to work with other like-minded individuals
- Awesome food, and LOTS of it. A hackathon is nothing without tons of food.
- The opportunity to learn some new skill sets
- Swag on swag on swag!

Never been to an AngelHack hackathon? You�re in for a treat! Here's what you can expect."
https://www.crunchbase.com/event/veterinary-animal-science-2018,Veterinary & Animal Science 2018,6-Aug-18,7-Aug-18,Dubai,Veterinary & Animal Science is an inventive and useful International gathering mirroring the heading of Veterinary & Animal science.,Conference,Radisson Blu Hotel,https://www.meetingsint.com/veterinary-conferences/animalscience/registration,"Animal Science Conference will be an inventive and useful International gathering mirroring the heading of Veterinary & Animal science in the 21st century and offers an extensive variety of redirection to members of all foundations. This gathering gives an incredible chance to talk about the most recent advancements inside the field.
International Meeting On Veterinary & Animal Science offers an exclusive opportunity for investigators across the world to gather, interact, and share new scientific innovations. This international Veterinary Congress also encourages the Student participation under Young Researcher Forum as we are offering Poster Award Competition at the conference venue."
https://www.crunchbase.com/event/future-sustainability-summit-2020,Future Sustainability Summit 2020,16-Mar-20,16-Mar-20,Abu Dhabi,Abu Dhabi Sustainability Week - Future Sustainability Summit 2020,Conference,"ABU DHABI, UAE",https://abudhabisustainabilityweek.com/,Abu Dhabi Sustainability Week (ADSW) is a global platform for accelerating the world�s sustainable development.
https://www.crunchbase.com/event/head-and-neck-conference-the-multidisciplinary-approach,Head and Neck Conference: The Multidisciplinary Approach,10-Dec-18,11-Dec-18,Dubai,"Head and Neck Conference: The Multidisciplinary Approach conference invites you going to be held during December 10-11, 2018 at Dubai, UAE.","Conference, Meetup, Networking, Seminar","Radisson Blu Hotel,
Dubai Waterfront
Al Abraj Street / Marasi Drive, Business Bay,
Dubai",https://headneck-treatment.conferenceseries.com/registration.php,"�Head and Neck Conference: The Multidisciplinary Approach� conference going to be held during December 10-11, 2018 at Dubai, UAE. With the theme �Therapeutic dimensions and Cutting-edge technologies in Treatment of Head & Neck�. Head and Neck 2018 conference is a leading platform for a focused agenda of the current research in the fields of Otolaryngology, Dental, Radiation Oncology, Medical Oncology, Radiology, Physiotherapy, Rhinology, Otorhinolaryngology etc.,

The conference includes guest lectures, Keynotes, symposiums, workshops, exhibitions, Panel discussions, poster sessions. We invite Otolaryngologists, Dentists, Radiation Oncologists, Medical Oncologists, Radiologists, Medical professionals, Research Scholars, Physiotherapists, Oncology Nurses, Medical Entrepreneurs, Clinicians, Students and Business delegates to join us at Dubai, UAE in December for the 2-day power packed Head and Neck 2018 Meet."
