Organization URl,Organization Name,Industries,Headquarters Location,Description,CB Rank (Company),Estimated Revenue Range,Operating Status,Founded Date,Exit Date,Closed Date,Company Type,Full Description,Phone Number,Contact Email,LinkedIn,Facebook,Twitter,Website,Investor Type,component--field-formatter 22,component--field-formatter 23,component--field-formatter href 10,component--field-formatter 24,link-accent 10,link-accent href 10,component--field-formatter 25,link-accent 12,link-accent href 12,link-accent 13,link-accent href 13,link-accent 14,link-accent href 14,link-accent 15,link-accent href 15,component--field-formatter 26,component--field-formatter href 11,ng-star-inserted 3,ng-star-inserted 4,ng-star-inserted 5
https://www.crunchbase.com/organization/smart-national-solutions,Smart National Solutions,Cloud Computing,Riyadh,Smart National Solutions provides technology and business consulting services.,"1,405,665",�,Active,2016,�,�,For Profit,"Smart National Solutions provides sap support, data services, project management, sap training, and sap implementation services. If you want would contact them please contact them via phone call or email",+966 11 225 5437,info@nationalsol.com,https://www.linkedin.com/company/nationalsol,https://www.facebook.com/nationalsol1,https://twitter.com/nationalsol1,https://www.nationalsol.com/,�,51-100,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/smart-national-solutions,�,",,,,",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,Other,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/1718a583-5105-47e5-b3b0-16c2e3dca322,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,�,,,,,,,
https://www.crunchbase.com/organization/al-muhaideb-national-tanks,Al Muhaideb National Tanks,Building Material,Dammam,"Al Muhaideb National Tanks is a manufacturing company that supplies water treatment devices, floor hatch covers, storage tanks, and pumps.","1,405,737",$100M to $500M,Active,1963,�,�,For Profit,�,+966 920006939,Info@mnt-sa.com,https://www.linkedin.com/company/al-muhaideb-national-tanks,https://www.facebook.com/Almuhaideb.National.tanks/,https://twitter.com/MntCare,https://mnt-sa.com/,�,501-1000,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/al-muhaideb-national-tanks,�,",,,",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,Natural Resources,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/natural-resources-26a5,Real Estate,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/real-estate-598c,�,,,,,,,
https://www.crunchbase.com/organization/gobooc,Gobooc,Leisure,Riyadh,Gobooc is an online travel agency that offers travel and tourism services.,"1,406,545",�,Active,2016,�,�,For Profit,�,966-5911-61126,contact@gobooc.com,https://www.linkedin.com/company/gobooc,https://www.facebook.com/gobooccom,https://twitter.com/gobooccom,https://gobooc.com/,�,1-10,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/gobooc,�,",",Community and Lifestyle,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/community-and-lifestyle,Travel and Tourism,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/travel-and-tourism,,,,,�,,,,,,,
https://www.crunchbase.com/organization/softway-integrated-business-solutions,Softway Integrated Business Solutions,Information Technology,Riyadh,IT Service Provider,"1,409,169",�,Active,2005,�,�,For Profit,�,+96612632621,info@softway.com.sa,,,,https://softway.com.sa/,�,101-250,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/softway-integrated-business-solutions,,",,,,",Artificial Intelligence,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/artificial-intelligence-e551,Data and Analytics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/data-and-analytics,Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,�,�,�,�,,,,
https://www.crunchbase.com/organization/advance-card-technology,Advance Card Technology,Industrial Manufacturing,Riyadh,"Advance Card Technology manufactures EMV, scratch-cards, sim cards, RF chip implantation and offers printing services.","1,410,266",$1M to $10M,Active,2002,�,�,For Profit,�,+966 11 2654881,info@act-card.com,https://www.linkedin.com/company/actgroupksa,https://www.facebook.com/ACT.Card,,https://act-card.com/,�,251-500,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/advance-card-technology,�,",,",Content and Publishing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/content-and-publishing,Manufacturing,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/manufacturing-133d,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/media-and-entertainment-3bd7,,,�,,,�,,,,
https://www.crunchbase.com/organization/timeline-a1b2,Timeline,Events,Riyadh,Timeline provides video production and event planning services.,"1,410,570",�,Active,"Jan 1, 2012",�,�,For Profit,�,966-50-440-3847,�,,https://www.facebook.com/TimelineForProductionAndEvents/,,https://timeline.sa/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/timeline-a1b2,�,",,",Events,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/events-7a2a,Media and Entertainment,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/media-and-entertainment-3bd7,Video,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/video-d457,,,�,�,,�,,,,
https://www.crunchbase.com/organization/ofoq-consulting,Ofoq Consulting,Consulting,Riyadh,"Ofoq Consulting is a business consulting firm that offers IT infrastructure, ERP, CRM and supply chain? management services.","1,411,159",�,Active,2015,�,�,For Profit,�,966-14740303,contactus@ofoqconsulting.com,https://www.linkedin.com/company/ofoq-consulting,https://www.facebook.com/ofoqconsulting,,https://www.ofoqconsulting.com/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/ofoq-consulting,�,",",Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3,Professional Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/professional-services-abe5,,,,,�,,,�,,,,
https://www.crunchbase.com/organization/mejdaf,Mejdaf,E-Commerce,Riyadh,"Mejdaf is an online seller of connectors, tools, test, and measurement instruments.","1,412,441",$10M to $50M,Active,1979,�,�,For Profit,"Mejdaf is a retail and online store that sells test and measurement instruments, networking, IT, power, connectors, tools, tool kits, and safety instruments. Mejdaf is a corporation that has achieved a good reputation through continual development and dedication, as well as strong international links. Some of the products they sell are test and measurement, instrumentation, power, networking, information technology, tools and tool kits, safety, eSD cleanroom, and home and office products.",+966114192112,Support@mejdaf.com,https://www.linkedin.com/company/mejdafcompany,https://www.facebook.com/mejdaf.group/,https://twitter.com/mejdafcompany,https://www.mejdaf.com/,�,101-250,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/mejdaf,�,",,,,",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Consumer Electronics,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/consumer-electronics-52f3,Energy,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/energy-2b83,Hardware,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/hardware-2e6e,�,,,,,,,
https://www.crunchbase.com/organization/hemaia-group,Hemaia Group,Banking,Al Khobar,"Hemaia Group specializes in banking, retail technology, civil security, cash management solutions and staffing support services.","1,412,709",$1M to $10M,Active,1996,�,�,For Profit,�,+966 013-859-8888,Info@hemaiagroup.com,https://www.linkedin.com/company/hemaia-group-banking-equipment/,https://www.facebook.com/HemaiaGroupPage,https://twitter.com/hemaiagroup_ksa,http://www.hemaiagroup.com/Default.aspx,�,501-1000,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/hemaia-group,�,",,,,,,",Administrative Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/administrative-services,Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Financial Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/financial-services-d7b6,Hardware,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/hardware-2e6e,�,,,,,,,
https://www.crunchbase.com/organization/bargo-ventures,Bargo Ventures,Information Technology,Dhahran,"Bargo Ventures built a team of world-class engineers, designers, programmers, and marketers, who work together to provide organizations.","1,415,718",�,Active,2016,�,�,For Profit,�,966920007913,info@bargoventures.com,https://www.linkedin.com/company/bargo-ventures,,,http://www.bargoventures.com/,�,11-50,https://www.crunchbase.com/search/people/field/organization.companies/num_employees_enum/bargo-ventures,�,",,",Information Technology,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/information-technology-4fe3,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,Other,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/1718a583-5105-47e5-b3b0-16c2e3dca322,,,�,,�,�,,,,
https://www.crunchbase.com/organization/iphady-afady,iPhady (Afady),E-Commerce,Dammam,iphady is an e-commerce website which specializes in selling computer hardware and supplies accessories.,"1,416,736",�,Active,2011,"Nov 19, 2014",�,For Profit,�,920015540,info@iphady.com,https://twitter.com/iPhady_,,,https://iphady.com/,�,�,,�,",",Commerce and Shopping,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/commerce-and-shopping,Internet Services,https://www.crunchbase.com/search/organizations/field/organization.companies/category_groups/internet-services,,,,,�,,�,�,,,,
